tract,trans_totals,estimate,moe,geometry
52.02,total - mixed race,31,27,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,car/van/truck - mixed race,21,22,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,car/van/truck - carpooled mixed race,0,12,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,public transportation - mixed race,0,12,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,walked - mixed race,10,15,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,taxi or other means - mixed race,0,12,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,wfh - mixed race,0,12,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,total - white - not hispanic,479,143,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,car/van/truck - white - not hispanic,258,90,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,car/van/truck - carpooled white - not hispanic,16,15,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,public transportation - white - not hispanic,51,41,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,walked - white - not hispanic,115,49,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,taxi or other means - white - not hispanic,17,19,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,wfh - white - not hispanic,22,27,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,total - hispanic/latino,115,78,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,car/van/truck - hispanic/latino,77,57,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,car/van/truck - carpooled hispanic/latino,0,12,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,public transportation - hispanic/latino,0,12,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,walked - hispanic/latino,15,21,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,taxi or other means - hispanic/latino,13,21,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,wfh - hispanic/latino,10,15,"list(list(c(-78.857315, -78.851505, -78.850926, -78.842753, -78.842749, -78.842718, -78.843063, -78.843378, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.927655, 42.927644, 42.927526, 42.923972, 42.923764, 42.922949, 42.921933, 42.922016, 42.92205, 42.922136, 42.922181)))"
71.02,total - white,621,152,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - white,314,110,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - carpooled white,109,65,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,public transportation - white,49,50,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,walked - white,126,85,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,taxi or other means - white,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,wfh - white,23,24,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,total - black,147,88,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - black,61,58,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - carpooled black,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,public transportation - black,55,41,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,walked - black,31,30,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,taxi or other means - black,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,wfh - black,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,total - american indian/alaska native,8,13,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - american indian/alaska native,8,13,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - carpooled american indian/alaska native,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,public transportation - american indian/alaska native,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,walked - american indian/alaska native,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,taxi or other means - american indian/alaska native,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,wfh - american indian/alaska native,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,total - asian,8,13,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - asian,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - carpooled asian,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,public transportation - asian,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,walked - asian,8,13,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,taxi or other means - asian,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,wfh - asian,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,total - native hawaiian/other pacific,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - native hawaiian/other pacific,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - carpooled native hawaiian/other pacific,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,public transportation - native hawaiian/other pacific,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,walked - native hawaiian/other pacific,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,taxi or other means - native hawaiian/other pacific,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,wfh - native hawaiian/other pacific,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,total - some other race,139,73,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - some other race,32,29,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - carpooled some other race,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,public transportation - some other race,39,44,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,walked - some other race,38,45,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,taxi or other means - some other race,30,47,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,wfh - some other race,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,total - mixed race,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - mixed race,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,car/van/truck - carpooled mixed race,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
71.02,public transportation - mixed race,0,12,"list(list(c(-78.889909, -78.886979, -78.884768, -78.880139, -78.878956, -78.878249, -78.877271, -78.879397, -78.880277, -78.87781, -78.878418, -78.880302, -78.880098, -78.880728, -78.892421, -78.889909, 42.891094, 42.892298, 42.893417, 42.895775, 42.894525, 42.894405, 42.894231, 42.887736, 42.884746, 42.879548, 42.879136, 42.880551, 42.880992, 42.881443, 42.893023, 42.891094)))"
