tract,trans_totals,estimate,moe,geometry
33.02,wfh - some other race,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,total - mixed race,6,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,car/van/truck - mixed race,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,car/van/truck - carpooled mixed race,6,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,public transportation - mixed race,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,walked - mixed race,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,taxi or other means - mixed race,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,wfh - mixed race,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,total - white - not hispanic,9,13,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,car/van/truck - white - not hispanic,9,13,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,car/van/truck - carpooled white - not hispanic,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,public transportation - white - not hispanic,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,walked - white - not hispanic,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,taxi or other means - white - not hispanic,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,wfh - white - not hispanic,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,total - hispanic/latino,4,7,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,car/van/truck - hispanic/latino,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,car/van/truck - carpooled hispanic/latino,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,public transportation - hispanic/latino,4,7,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,walked - hispanic/latino,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,taxi or other means - hispanic/latino,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
33.02,wfh - hispanic/latino,0,12,"list(list(c(-78.853989, -78.853985, -78.85223, -78.843683, -78.843474, -78.843467, -78.84348, -78.843484, -78.843987, -78.845951, -78.848073, -78.849152, -78.852752, -78.853974, -78.853966, -78.853979, -78.85398, -78.853982, -78.853986, -78.853986, -78.853989, 42.913865, 42.914957, 42.914738, 42.914679, 42.914677, 42.912253, 42.910995, 42.909328, 42.907336, 42.903735, 42.903758, 42.903775, 42.90382, 42.903838, 42.907454, 42.910104, 42.910161, 42.911121, 42.912342, 42.91236, 42.913865)))"
36,total - white,112,126,"list(list(c(-78.8244, -78.82441, -78.824288, -78.823746, -78.821889, -78.818301, -78.816996, -78.816768, -78.81662, -78.813678, -78.812585, -78.812595, -78.813479, -78.81369, -78.813705, -78.814717, -78.814718, -78.814758, -78.814751, -78.814776, -78.818709, -78.821297, -78.823227, -78.824248, -78.824253, -78.824256, -78.824259, -78.824286, -78.824412, -78.8244, 42.918876, 42.922571, 42.922581, 42.922585, 42.922596, 42.922621, 42.922631, 42.922633, 42.922634, 42.922657, 42.922671, 42.918646, 42.918639, 
42.918638, 42.917019, 42.914673, 42.91223, 42.912214, 42.909754, 42.909754, 42.909741, 42.909594, 42.908827, 42.908423, 42.909198, 42.911187, 42.912013, 42.914477, 42.914474, 42.918876)))"
36,car/van/truck - white,92,116,"list(list(c(-78.8244, -78.82441, -78.824288, -78.823746, -78.821889, -78.818301, -78.816996, -78.816768, -78.81662, -78.813678, -78.812585, -78.812595, -78.813479, -78.81369, -78.813705, -78.814717, -78.814718, -78.814758, -78.814751, -78.814776, -78.818709, -78.821297, -78.823227, -78.824248, -78.824253, -78.824256, -78.824259, -78.824286, -78.824412, -78.8244, 42.918876, 42.922571, 42.922581, 42.922585, 42.922596, 42.922621, 42.922631, 42.922633, 42.922634, 42.922657, 42.922671, 42.918646, 42.918639, 
42.918638, 42.917019, 42.914673, 42.91223, 42.912214, 42.909754, 42.909754, 42.909741, 42.909594, 42.908827, 42.908423, 42.909198, 42.911187, 42.912013, 42.914477, 42.914474, 42.918876)))"
36,car/van/truck - carpooled white,20,26,"list(list(c(-78.8244, -78.82441, -78.824288, -78.823746, -78.821889, -78.818301, -78.816996, -78.816768, -78.81662, -78.813678, -78.812585, -78.812595, -78.813479, -78.81369, -78.813705, -78.814717, -78.814718, -78.814758, -78.814751, -78.814776, -78.818709, -78.821297, -78.823227, -78.824248, -78.824253, -78.824256, -78.824259, -78.824286, -78.824412, -78.8244, 42.918876, 42.922571, 42.922581, 42.922585, 42.922596, 42.922621, 42.922631, 42.922633, 42.922634, 42.922657, 42.922671, 42.918646, 42.918639, 
42.918638, 42.917019, 42.914673, 42.91223, 42.912214, 42.909754, 42.909754, 42.909741, 42.909594, 42.908827, 42.908423, 42.909198, 42.911187, 42.912013, 42.914477, 42.914474, 42.918876)))"
36,public transportation - white,0,12,"list(list(c(-78.8244, -78.82441, -78.824288, -78.823746, -78.821889, -78.818301, -78.816996, -78.816768, -78.81662, -78.813678, -78.812585, -78.812595, -78.813479, -78.81369, -78.813705, -78.814717, -78.814718, -78.814758, -78.814751, -78.814776, -78.818709, -78.821297, -78.823227, -78.824248, -78.824253, -78.824256, -78.824259, -78.824286, -78.824412, -78.8244, 42.918876, 42.922571, 42.922581, 42.922585, 42.922596, 42.922621, 42.922631, 42.922633, 42.922634, 42.922657, 42.922671, 42.918646, 42.918639, 
42.918638, 42.917019, 42.914673, 42.91223, 42.912214, 42.909754, 42.909754, 42.909741, 42.909594, 42.908827, 42.908423, 42.909198, 42.911187, 42.912013, 42.914477, 42.914474, 42.918876)))"
36,walked - white,0,12,"list(list(c(-78.8244, -78.82441, -78.824288, -78.823746, -78.821889, -78.818301, -78.816996, -78.816768, -78.81662, -78.813678, -78.812585, -78.812595, -78.813479, -78.81369, -78.813705, -78.814717, -78.814718, -78.814758, -78.814751, -78.814776, -78.818709, -78.821297, -78.823227, -78.824248, -78.824253, -78.824256, -78.824259, -78.824286, -78.824412, -78.8244, 42.918876, 42.922571, 42.922581, 42.922585, 42.922596, 42.922621, 42.922631, 42.922633, 42.922634, 42.922657, 42.922671, 42.918646, 42.918639, 
42.918638, 42.917019, 42.914673, 42.91223, 42.912214, 42.909754, 42.909754, 42.909741, 42.909594, 42.908827, 42.908423, 42.909198, 42.911187, 42.912013, 42.914477, 42.914474, 42.918876)))"
36,taxi or other means - white,0,12,"list(list(c(-78.8244, -78.82441, -78.824288, -78.823746, -78.821889, -78.818301, -78.816996, -78.816768, -78.81662, -78.813678, -78.812585, -78.812595, -78.813479, -78.81369, -78.813705, -78.814717, -78.814718, -78.814758, -78.814751, -78.814776, -78.818709, -78.821297, -78.823227, -78.824248, -78.824253, -78.824256, -78.824259, -78.824286, -78.824412, -78.8244, 42.918876, 42.922571, 42.922581, 42.922585, 42.922596, 42.922621, 42.922631, 42.922633, 42.922634, 42.922657, 42.922671, 42.918646, 42.918639, 
42.918638, 42.917019, 42.914673, 42.91223, 42.912214, 42.909754, 42.909754, 42.909741, 42.909594, 42.908827, 42.908423, 42.909198, 42.911187, 42.912013, 42.914477, 42.914474, 42.918876)))"
36,wfh - white,0,12,"list(list(c(-78.8244, -78.82441, -78.824288, -78.823746, -78.821889, -78.818301, -78.816996, -78.816768, -78.81662, -78.813678, -78.812585, -78.812595, -78.813479, -78.81369, -78.813705, -78.814717, -78.814718, -78.814758, -78.814751, -78.814776, -78.818709, -78.821297, -78.823227, -78.824248, -78.824253, -78.824256, -78.824259, -78.824286, -78.824412, -78.8244, 42.918876, 42.922571, 42.922581, 42.922585, 42.922596, 42.922621, 42.922631, 42.922633, 42.922634, 42.922657, 42.922671, 42.918646, 42.918639, 
42.918638, 42.917019, 42.914673, 42.91223, 42.912214, 42.909754, 42.909754, 42.909741, 42.909594, 42.908827, 42.908423, 42.909198, 42.911187, 42.912013, 42.914477, 42.914474, 42.918876)))"
36,total - black,725,206,"list(list(c(-78.8244, -78.82441, -78.824288, -78.823746, -78.821889, -78.818301, -78.816996, -78.816768, -78.81662, -78.813678, -78.812585, -78.812595, -78.813479, -78.81369, -78.813705, -78.814717, -78.814718, -78.814758, -78.814751, -78.814776, -78.818709, -78.821297, -78.823227, -78.824248, -78.824253, -78.824256, -78.824259, -78.824286, -78.824412, -78.8244, 42.918876, 42.922571, 42.922581, 42.922585, 42.922596, 42.922621, 42.922631, 42.922633, 42.922634, 42.922657, 42.922671, 42.918646, 42.918639, 
42.918638, 42.917019, 42.914673, 42.91223, 42.912214, 42.909754, 42.909754, 42.909741, 42.909594, 42.908827, 42.908423, 42.909198, 42.911187, 42.912013, 42.914477, 42.914474, 42.918876)))"
36,car/van/truck - black,502,187,"list(list(c(-78.8244, -78.82441, -78.824288, -78.823746, -78.821889, -78.818301, -78.816996, -78.816768, -78.81662, -78.813678, -78.812585, -78.812595, -78.813479, -78.81369, -78.813705, -78.814717, -78.814718, -78.814758, -78.814751, -78.814776, -78.818709, -78.821297, -78.823227, -78.824248, -78.824253, -78.824256, -78.824259, -78.824286, -78.824412, -78.8244, 42.918876, 42.922571, 42.922581, 42.922585, 42.922596, 42.922621, 42.922631, 42.922633, 42.922634, 42.922657, 42.922671, 42.918646, 42.918639, 
42.918638, 42.917019, 42.914673, 42.91223, 42.912214, 42.909754, 42.909754, 42.909741, 42.909594, 42.908827, 42.908423, 42.909198, 42.911187, 42.912013, 42.914477, 42.914474, 42.918876)))"
